Id;Time;Driver;DriverNumber;LapTime;LapNumber;Stint;Sector1Time;Sector2Time;Sector3Time;Compound;TyreLife;FreshTyre;Team;Position
0; 01:04:51.506;VER;1; 00:02:10.735;1.0;1.0;34.772;64.045;31.458;MEDIUM;1.0;True;Red Bull Racing;1.0
1; 01:33:22.630;VER;1; 00:02:02.735;2.0;2.0;34.772;56.617;39.032;MEDIUM;2.0;False;Red Bull Racing;1.0
2; 01:36:15.449;VER;1; 00:01:36.472;3.0;2.0;34.772;42.768;18.603;MEDIUM;3.0;False;Red Bull Racing;1.0
3; 01:37:51.921;VER;1; 00:01:36.472;4.0;2.0;34.772;43.042;18.658;MEDIUM;4.0;False;Red Bull Racing;1.0
4; 01:39:28.358;VER;1; 00:01:36.437;5.0;2.0;34.69;43.035;18.712;MEDIUM;5.0;False;Red Bull Racing;1.0
5; 01:41:05.213;VER;1; 00:01:36.855;6.0;2.0;34.965;43.196;18.694;MEDIUM;6.0;False;Red Bull Racing;1.0
6; 01:42:42.183;VER;1; 00:01:36.970;7.0;2.0;34.987;43.3;18.683;MEDIUM;7.0;False;Red Bull Racing;1.0
7; 01:44:19.512;VER;1; 00:01:37.329;8.0;2.0;35.112;43.412;18.805;MEDIUM;8.0;False;Red Bull Racing;1.0
8; 01:45:56.690;VER;1; 00:01:37.178;9.0;2.0;35.132;43.298;18.748;MEDIUM;9.0;False;Red Bull Racing;1.0
9; 01:47:34.280;VER;1; 00:01:37.590;10.0;2.0;35.45;43.353;18.787;MEDIUM;10.0;False;Red Bull Racing;1.0
10; 01:49:12.054;VER;1; 00:01:37.774;11.0;2.0;35.32;43.622;18.832;MEDIUM;11.0;False;Red Bull Racing;1.0
11; 01:50:49.807;VER;1; 00:01:37.753;12.0;2.0;35.415;43.468;18.87;MEDIUM;12.0;False;Red Bull Racing;1.0
12; 01:52:27.534;VER;1; 00:01:37.727;13.0;2.0;35.365;43.511;18.851;MEDIUM;13.0;False;Red Bull Racing;1.0
13; 01:54:05.444;VER;1; 00:01:37.910;14.0;2.0;35.432;43.612;18.866;MEDIUM;14.0;False;Red Bull Racing;1.0
14; 01:55:43.298;VER;1; 00:01:37.854;15.0;2.0;35.465;43.565;18.824;MEDIUM;15.0;False;Red Bull Racing;1.0
15; 01:57:23.570;VER;1; 00:01:40.272;16.0;2.0;35.594;43.595;21.083;MEDIUM;16.0;False;Red Bull Racing;1.0
16; 01:59:20.048;VER;1; 00:01:56.478;17.0;3.0;54.634;43.113;18.731;MEDIUM;1.0;True;Red Bull Racing;2.0
17; 02:00:56.870;VER;1; 00:01:36.822;18.0;3.0;34.981;43.108;18.733;MEDIUM;2.0;True;Red Bull Racing;2.0
18; 02:02:33.122;VER;1; 00:01:36.252;19.0;3.0;34.857;42.769;18.626;MEDIUM;3.0;True;Red Bull Racing;2.0
19; 02:04:09.524;VER;1; 00:01:36.402;20.0;3.0;34.885;42.974;18.543;MEDIUM;4.0;True;Red Bull Racing;2.0
20; 02:05:45.141;VER;1; 00:01:35.617;21.0;3.0;34.242;42.833;18.542;MEDIUM;5.0;True;Red Bull Racing;1.0
21; 02:07:21.525;VER;1; 00:01:36.384;22.0;3.0;34.914;42.902;18.568;MEDIUM;6.0;True;Red Bull Racing;1.0
22; 02:08:57.730;VER;1; 00:01:36.205;23.0;3.0;34.81;42.855;18.54;MEDIUM;7.0;True;Red Bull Racing;1.0
23; 02:10:34.262;VER;1; 00:01:36.532;24.0;3.0;34.895;43.008;18.629;MEDIUM;8.0;True;Red Bull Racing;1.0
24; 02:12:10.599;VER;1; 00:01:36.337;25.0;3.0;34.677;43.075;18.585;MEDIUM;9.0;True;Red Bull Racing;1.0
25; 02:13:47.036;VER;1; 00:01:36.437;26.0;3.0;34.874;42.952;18.611;MEDIUM;10.0;True;Red Bull Racing;1.0
26; 02:15:23.690;VER;1; 00:01:36.654;27.0;3.0;34.936;42.975;18.743;MEDIUM;11.0;True;Red Bull Racing;1.0
27; 02:17:00.186;VER;1; 00:01:36.496;28.0;3.0;34.883;43.01;18.603;MEDIUM;12.0;True;Red Bull Racing;1.0
28; 02:18:36.841;VER;1; 00:01:36.655;29.0;3.0;35.02;43.016;18.619;MEDIUM;13.0;True;Red Bull Racing;1.0
29; 02:20:13.690;VER;1; 00:01:36.849;30.0;3.0;35.05;43.132;18.667;MEDIUM;14.0;True;Red Bull Racing;1.0
30; 02:21:50.451;VER;1; 00:01:36.761;31.0;3.0;34.998;43.147;18.616;MEDIUM;15.0;True;Red Bull Racing;1.0
31; 02:23:27.371;VER;1; 00:01:36.920;32.0;3.0;35.134;43.092;18.694;MEDIUM;16.0;True;Red Bull Racing;1.0
32; 02:25:04.419;VER;1; 00:01:37.048;33.0;3.0;35.182;43.181;18.685;MEDIUM;17.0;True;Red Bull Racing;1.0
33; 02:26:43.645;VER;1; 00:01:39.226;34.0;3.0;35.038;43.228;20.96;MEDIUM;18.0;True;Red Bull Racing;1.0
34; 02:28:39.148;VER;1; 00:01:55.503;35.0;4.0;54.547;42.486;18.47;HARD;1.0;True;Red Bull Racing;2.0
35; 02:30:13.767;VER;1; 00:01:34.619;36.0;4.0;34.203;42.165;18.251;HARD;2.0;True;Red Bull Racing;1.0
36; 02:31:48.737;VER;1; 00:01:34.970;37.0;4.0;34.373;42.368;18.229;HARD;3.0;True;Red Bull Racing;1.0
37; 02:33:23.723;VER;1; 00:01:34.986;38.0;4.0;34.217;42.272;18.497;HARD;4.0;True;Red Bull Racing;1.0
38; 02:34:58.217;VER;1; 00:01:34.494;39.0;4.0;34.097;42.145;18.252;HARD;5.0;True;Red Bull Racing;1.0
39; 02:36:32.560;VER;1; 00:01:34.343;40.0;4.0;33.952;42.124;18.267;HARD;6.0;True;Red Bull Racing;1.0
40; 02:38:06.833;VER;1; 00:01:34.273;41.0;4.0;33.997;42.069;18.207;HARD;7.0;True;Red Bull Racing;1.0
41; 02:39:41.798;VER;1; 00:01:34.965;42.0;4.0;33.901;42.756;18.308;HARD;8.0;True;Red Bull Racing;1.0
42; 02:41:16.101;VER;1; 00:01:34.303;43.0;4.0;33.837;42.139;18.327;HARD;9.0;True;Red Bull Racing;1.0
43; 02:42:50.556;VER;1; 00:01:34.455;44.0;4.0;33.813;42.303;18.339;HARD;10.0;True;Red Bull Racing;1.0
44; 02:44:25.162;VER;1; 00:01:34.606;45.0;4.0;34.085;42.138;18.383;HARD;11.0;True;Red Bull Racing;1.0
45; 02:45:59.772;VER;1; 00:01:34.610;46.0;4.0;34.073;42.272;18.265;HARD;12.0;True;Red Bull Racing;1.0
46; 02:47:34.885;VER;1; 00:01:35.113;47.0;4.0;34.21;42.527;18.376;HARD;13.0;True;Red Bull Racing;1.0
47; 02:49:10.635;VER;1; 00:01:35.750;48.0;4.0;34.496;42.871;18.383;HARD;14.0;True;Red Bull Racing;1.0
48; 02:50:45.520;VER;1; 00:01:34.885;49.0;4.0;34.097;42.487;18.301;HARD;15.0;True;Red Bull Racing;1.0
49; 02:52:19.226;VER;1; 00:01:33.706;50.0;4.0;33.404;42.141;18.161;HARD;16.0;True;Red Bull Racing;1.0
50; 02:53:53.994;VER;1; 00:01:34.768;51.0;4.0;33.964;42.405;18.399;HARD;17.0;True;Red Bull Racing;1.0
51; 02:55:28.964;VER;1; 00:01:34.970;52.0;4.0;34.158;42.422;18.39;HARD;18.0;True;Red Bull Racing;1.0
52; 02:57:04.227;VER;1; 00:01:35.263;53.0;4.0;34.299;42.417;18.547;HARD;19.0;True;Red Bull Racing;1.0
53; 01:04:53.504;PER;11; 00:02:12.767;1.0;1.0;34694;65.032;31.841;MEDIUM;1.0;True;Red Bull Racing;4.0
54; 01:33:24.869;PER;11; 00:01:36.573;2.0;2.0;34694;56.894;40.221;MEDIUM;2.0;False;Red Bull Racing;2.0
55; 01:36:16.440;PER;11; 00:01:36.573;3.0;2.0;34694;42.877;18.696;MEDIUM;3.0;False;Red Bull Racing;2.0
56; 01:37:53.013;PER;11; 00:01:36.573;4.0;2.0;34.694;43.203;18.676;MEDIUM;4.0;False;Red Bull Racing;2.0
57; 01:39:29.581;PER;11; 00:01:36.568;5.0;2.0;34.558;43.311;18.699;MEDIUM;5.0;False;Red Bull Racing;2.0
58; 01:41:07.274;PER;11; 00:01:37.693;6.0;2.0;35.008;43.981;18.704;MEDIUM;6.0;False;Red Bull Racing;2.0
59; 01:42:44.582;PER;11; 00:01:37.308;7.0;2.0;35.091;43.396;18.821;MEDIUM;7.0;False;Red Bull Racing;2.0
60; 01:44:21.802;PER;11; 00:01:37.220;8.0;2.0;35.093;43.381;18.746;MEDIUM;8.0;False;Red Bull Racing;2.0
61; 01:45:59.640;PER;11; 00:01:37.838;9.0;2.0;35.37;43.6;18.868;MEDIUM;9.0;False;Red Bull Racing;2.0
62; 01:47:37.566;PER;11; 00:01:37.926;10.0;2.0;35.593;43.554;18.779;MEDIUM;10.0;False;Red Bull Racing;2.0
63; 01:49:15.782;PER;11; 00:01:38.216;11.0;2.0;35.512;43.802;18.902;MEDIUM;11.0;False;Red Bull Racing;2.0
64; 01:50:53.938;PER;11; 00:01:38.156;12.0;2.0;35.539;43.77;18.847;MEDIUM;12.0;False;Red Bull Racing;2.0
65; 01:52:32.063;PER;11; 00:01:38.125;13.0;2.0;35.462;43.857;18.806;MEDIUM;13.0;False;Red Bull Racing;2.0
66; 01:54:10.568;PER;11; 00:01:38.505;14.0;2.0;35.721;43.889;18.895;MEDIUM;14.0;False;Red Bull Racing;2.0
67; 01:55:51.474;PER;11; 00:01:40.906;15.0;2.0;35.617;43.864;21.425;MEDIUM;15.0;False;Red Bull Racing;2.0
68; 01:57:46.300;PER;11; 00:01:54.826;16.0;3.0;53.869;42.481;18.476;MEDIUM;1.0;True;Red Bull Racing;6.0
69; 01:59:23.728;PER;11; 00:01:37.428;17.0;3.0;34.678;43.951;18.799;MEDIUM;2.0;True;Red Bull Racing;5.0
70; 02:01:01.572;PER;11; 00:01:37.844;18.0;3.0;35.342;43.801;18.701;MEDIUM;3.0;True;Red Bull Racing;4.0
71; 02:02:38.008;PER;11; 00:01:36.436;19.0;3.0;34.925;42.989;18.522;MEDIUM;4.0;True;Red Bull Racing;4.0
72; 02:04:14.214;PER;11; 00:01:36.206;20.0;3.0;34.808;42.946;18.452;MEDIUM;5.0;True;Red Bull Racing;4.0
73; 02:05:50.772;PER;11; 00:01:36.558;21.0;3.0;34.994;43.049;18.515;MEDIUM;6.0;True;Red Bull Racing;4.0
74; 02:07:28.036;PER;11; 00:01:37.264;22.0;3.0;34.92;43.437;18.907;MEDIUM;7.0;True;Red Bull Racing;3.0
75; 02:09:04.692;PER;11; 00:01:36.656;23.0;3.0;34.723;43.265;18.668;MEDIUM;8.0;True;Red Bull Racing;3.0
76; 02:10:41.613;PER;11; 00:01:36.921;24.0;3.0;34.839;43.391;18.691;MEDIUM;9.0;True;Red Bull Racing;3.0
77; 02:12:19.373;PER;11; 00:01:37.760;25.0;3.0;35.304;43.717;18.739;MEDIUM;10.0;True;Red Bull Racing;3.0
78; 02:13:57.062;PER;11; 00:01:37.689;26.0;3.0;35.496;43.536;18.657;MEDIUM;11.0;True;Red Bull Racing;2.0
79; 02:15:33.905;PER;11; 00:01:36.843;27.0;3.0;34.947;43.279;18.617;MEDIUM;12.0;True;Red Bull Racing;2.0
80; 02:17:10.638;PER;11; 00:01:36.733;28.0;3.0;34.875;43.263;18.595;MEDIUM;13.0;True;Red Bull Racing;2.0
81; 02:18:47.607;PER;11; 00:01:36.969;29.0;3.0;35.035;43.263;18.671;MEDIUM;14.0;True;Red Bull Racing;2.0
82; 02:20:24.704;PER;11; 00:01:37.097;30.0;3.0;35.201;43.289;18.607;MEDIUM;15.0;True;Red Bull Racing;2.0
83; 02:22:01.822;PER;11; 00:01:37.118;31.0;3.0;35.15;43.356;18.612;MEDIUM;16.0;True;Red Bull Racing;2.0
84; 02:23:38.928;PER;11; 00:01:37.106;32.0;3.0;35.061;43.365;18.68;MEDIUM;17.0;True;Red Bull Racing;2.0
85; 02:25:18.337;PER;11; 00:01:39.409;33.0;3.0;35.006;43.257;21.146;MEDIUM;18.0;True;Red Bull Racing;2.0
86; 02:27:13.283;PER;11; 00:01:54.946;34.0;4.0;53.934;42.674;18.338;HARD;1.0;True;Red Bull Racing;5.0
87; 02:28:47.228;PER;11; 00:01:33.945;35.0;4.0;33.433;42.191;18.321;HARD;2.0;True;Red Bull Racing;4.0
88; 02:30:21.707;PER;11; 00:01:34.479;36.0;4.0;33.662;42.278;18.539;HARD;3.0;True;Red Bull Racing;3.0
89; 02:31:56.515;PER;11; 00:01:34.808;37.0;4.0;34.02;42.307;18.481;HARD;4.0;True;Red Bull Racing;2.0
90; 02:33:31.760;PER;11; 00:01:35.245;38.0;4.0;34.413;42.385;18.447;HARD;5.0;True;Red Bull Racing;2.0
91; 02:35:06.750;PER;11; 00:01:34.990;39.0;4.0;34.223;42.294;18.473;HARD;6.0;True;Red Bull Racing;2.0
92; 02:36:41.488;PER;11; 00:01:34.738;40.0;4.0;34.051;42.417;18.27;HARD;7.0;True;Red Bull Racing;2.0
93; 02:38:16.518;PER;11; 00:01:35.030;41.0;4.0;34.136;42.423;18.471;HARD;8.0;True;Red Bull Racing;2.0
94; 02:39:51.951;PER;11; 00:01:35.433;42.0;4.0;34.02;43.077;18.336;HARD;9.0;True;Red Bull Racing;2.0
95; 02:41:27.050;PER;11; 00:01:35.099;43.0;4.0;33.973;42.725;18.401;HARD;10.0;True;Red Bull Racing;2.0
96; 02:43:01.751;PER;11; 00:01:34.701;44.0;4.0;34.015;42.339;18.347;HARD;11.0;True;Red Bull Racing;2.0
97; 02:44:36.747;PER;11; 00:01:34.996;45.0;4.0;34.1;42.464;18.432;HARD;12.0;True;Red Bull Racing;2.0
98; 02:46:11.497;PER;11; 00:01:34.750;46.0;4.0;33.927;42.397;18.426;HARD;13.0;True;Red Bull Racing;2.0
99; 02:47:46.553;PER;11; 00:01:35.056;47.0;4.0;34.058;42.474;18.524;HARD;14.0;True;Red Bull Racing;2.0
100; 02:49:21.936;PER;11; 00:01:35.383;48.0;4.0;34.198;42.525;18.66;HARD;15.0;True;Red Bull Racing;2.0
101; 02:50:56.971;PER;11; 00:01:35.035;49.0;4.0;34.003;42.537;18.495;HARD;16.0;True;Red Bull Racing;2.0
102; 02:52:32.215;PER;11; 00:01:35.244;50.0;4.0;34.117;42.587;18.54;HARD;17.0;True;Red Bull Racing;2.0
103; 02:54:07.105;PER;11; 00:01:34.890;51.0;4.0;33.957;42.55;18.383;HARD;18.0;True;Red Bull Racing;2.0
104; 02:55:42.034;PER;11; 00:01:34.929;52.0;4.0;34.13;42.407;18.392;HARD;19.0;True;Red Bull Racing;2.0
105; 02:57:16.762;PER;11; 00:01:34.728;53.0;4.0;33.931;42.384;18.413;HARD;20.0;True;Red Bull Racing;2.0
106; 01:04:58.353;SAI;55; 00:02:17.613;1.0;1.0;35406;67.997;32.076;MEDIUM;1.0;True;Ferrari;6.0
107; 01:33:30.557;SAI;55; 00:01:37.225;2.0;2.0;35406;55.565;41.069;MEDIUM;1.0;True;Ferrari;4.0
108; 01:36:17.814;SAI;55; 00:01:37.225;3.0;2.0;35406;43.105;18.553;MEDIUM;2.0;True;Ferrari;4.0
109; 01:37:55.039;SAI;55; 00:01:37.225;4.0;2.0;35.406;43.259;18.56;MEDIUM;3.0;True;Ferrari;4.0
110; 01:39:32.361;SAI;55; 00:01:37.322;5.0;2.0;35.099;43.533;18.69;MEDIUM;4.0;True;Ferrari;4.0
111; 01:41:10.082;SAI;55; 00:01:37.721;6.0;2.0;35.423;43.562;18.736;MEDIUM;5.0;True;Ferrari;4.0
112; 01:42:47.838;SAI;55; 00:01:37.756;7.0;2.0;35.53;43.673;18.553;MEDIUM;6.0;True;Ferrari;4.0
113; 01:44:25.574;SAI;55; 00:01:37.736;8.0;2.0;35.544;43.61;18.582;MEDIUM;7.0;True;Ferrari;4.0
114; 01:46:03.554;SAI;55; 00:01:37.980;9.0;2.0;35.633;43.626;18.721;MEDIUM;8.0;True;Ferrari;4.0
115; 01:47:41.858;SAI;55; 00:01:38.304;10.0;2.0;35.782;43.746;18.776;MEDIUM;9.0;True;Ferrari;4.0
116; 01:49:20.131;SAI;55; 00:01:38.273;11.0;2.0;35.648;43.93;18.695;MEDIUM;10.0;True;Ferrari;3.0
117; 01:50:57.978;SAI;55; 00:01:37.847;12.0;2.0;35.511;43.617;18.719;MEDIUM;11.0;True;Ferrari;3.0
118; 01:52:36.311;SAI;55; 00:01:38.333;13.0;2.0;35.776;43.833;18.724;MEDIUM;12.0;True;Ferrari;3.0
119; 01:54:14.815;SAI;55; 00:01:38.504;14.0;2.0;35.794;43.861;18.849;MEDIUM;13.0;True;Ferrari;3.0
120; 01:55:55.254;SAI;55; 00:01:40.439;15.0;2.0;35.661;43.689;21.089;MEDIUM;14.0;True;Ferrari;3.0
121; 01:57:51.413;SAI;55; 00:01:56.159;16.0;3.0;54.516;43.041;18.602;MEDIUM;2.0;False;Ferrari;7.0
122; 01:59:27.882;SAI;55; 00:01:36.469;17.0;3.0;35.106;42.875;18.488;MEDIUM;3.0;False;Ferrari;7.0
123; 02:01:04.580;SAI;55; 00:01:36.698;18.0;3.0;35.072;43.179;18.447;MEDIUM;4.0;False;Ferrari;7.0
124; 02:02:42.366;SAI;55; 00:01:37.786;19.0;3.0;35.622;43.58;18.584;MEDIUM;5.0;False;Ferrari;6.0
125; 02:04:19.680;SAI;55; 00:01:37.314;20.0;3.0;35.072;43.475;18.767;MEDIUM;6.0;False;Ferrari;6.0
126; 02:05:57.675;SAI;55; 00:01:37.995;21.0;3.0;35.98;43.429;18.586;MEDIUM;7.0;False;Ferrari;5.0
127; 02:07:34.250;SAI;55; 00:01:36.575;22.0;3.0;34.861;43.148;18.566;MEDIUM;8.0;False;Ferrari;5.0
128; 02:09:11.029;SAI;55; 00:01:36.779;23.0;3.0;34.988;43.269;18.522;MEDIUM;9.0;False;Ferrari;5.0
129; 02:10:47.834;SAI;55; 00:01:36.805;24.0;3.0;35.02;43.226;18.559;MEDIUM;10.0;False;Ferrari;5.0
130; 02:12:24.779;SAI;55; 00:01:36.945;25.0;3.0;35.0;43.395;18.55;MEDIUM;11.0;False;Ferrari;5.0
131; 02:14:01.916;SAI;55; 00:01:37.137;26.0;3.0;35.136;43.448;18.553;MEDIUM;12.0;False;Ferrari;3.0
132; 02:15:38.984;SAI;55; 00:01:37.068;27.0;3.0;35.134;43.321;18.613;MEDIUM;13.0;False;Ferrari;3.0
133; 02:17:15.829;SAI;55; 00:01:36.845;28.0;3.0;35.048;43.195;18.602;MEDIUM;14.0;False;Ferrari;3.0
134; 02:18:53.005;SAI;55; 00:01:37.176;29.0;3.0;35.255;43.195;18.726;MEDIUM;15.0;False;Ferrari;3.0
135; 02:20:30.015;SAI;55; 00:01:37.010;30.0;3.0;35.234;43.204;18.572;MEDIUM;16.0;False;Ferrari;3.0
136; 02:22:06.916;SAI;55; 00:01:36.901;31.0;3.0;35.184;43.163;18.554;MEDIUM;17.0;False;Ferrari;3.0
137; 02:23:44.022;SAI;55; 00:01:37.106;32.0;3.0;35.216;43.238;18.652;MEDIUM;18.0;False;Ferrari;3.0
138; 02:25:21.255;SAI;55; 00:01:37.233;33.0;3.0;35.178;43.424;18.631;MEDIUM;19.0;False;Ferrari;3.0
139; 02:26:58.156;SAI;55; 00:01:36.901;34.0;3.0;35.252;43.177;18.472;MEDIUM;20.0;False;Ferrari;2.0
140; 02:28:35.104;SAI;55; 00:01:36.948;35.0;3.0;35.136;43.11;18.702;MEDIUM;21.0;False;Ferrari;1.0
141; 02:30:14.414;SAI;55; 00:01:39.310;36.0;3.0;35.183;43.17;20.957;MEDIUM;22.0;False;Ferrari;2.0
142; 02:32:09.477;SAI;55; 00:01:55.063;37.0;4.0;54.094;42.463;18.506;HARD;1.0;True;Ferrari;7.0
143; 02:33:43.472;SAI;55; 00:01:33.995;38.0;4.0;33.588;42.107;18.3;HARD;2.0;True;Ferrari;5.0
144; 02:35:17.891;SAI;55; 00:01:34.419;39.0;4.0;34.056;42.174;18.189;HARD;3.0;True;Ferrari;5.0
145; 02:36:52.287;SAI;55; 00:01:34.396;40.0;4.0;33.977;42.111;18.308;HARD;4.0;True;Ferrari;5.0
146; 02:38:27.150;SAI;55; 00:01:34.863;41.0;4.0;34.232;42.342;18.289;HARD;5.0;True;Ferrari;5.0
147; 02:40:02.443;SAI;55; 00:01:35.293;42.0;4.0;34.066;43.003;18.224;HARD;6.0;True;Ferrari;5.0
148; 02:41:37.193;SAI;55; 00:01:34.750;43.0;4.0;33.97;42.434;18.346;HARD;7.0;True;Ferrari;5.0
149; 02:43:11.529;SAI;55; 00:01:34.336;44.0;4.0;33.784;42.143;18.409;HARD;8.0;True;Ferrari;4.0
150; 02:44:46.535;SAI;55; 00:01:35.006;45.0;4.0;34.293;42.343;18.37;HARD;9.0;True;Ferrari;4.0
151; 02:46:20.376;SAI;55; 00:01:33.841;46.0;4.0;33.31;42.225;18.306;HARD;10.0;True;Ferrari;3.0
152; 02:47:55.439;SAI;55; 00:01:35.063;47.0;4.0;34.257;42.398;18.408;HARD;11.0;True;Ferrari;3.0
153; 02:49:30.401;SAI;55; 00:01:34.962;48.0;4.0;34.153;42.399;18.41;HARD;12.0;True;Ferrari;3.0
154; 02:51:05.153;SAI;55; 00:01:34.752;49.0;4.0;33.935;42.487;18.33;HARD;13.0;True;Ferrari;3.0
155; 02:52:39.789;SAI;55; 00:01:34.636;50.0;4.0;33.972;42.405;18.259;HARD;14.0;True;Ferrari;3.0
156; 02:54:14.666;SAI;55; 00:01:34.877;51.0;4.0;34.124;42.369;18.384;HARD;15.0;True;Ferrari;3.0
157; 02:55:49.869;SAI;55; 00:01:35.203;52.0;4.0;33.978;42.685;18.54;HARD;16.0;True;Ferrari;3.0
158; 02:57:25.093;SAI;55; 00:01:35.224;53.0;4.0;34.164;42.648;18.412;HARD;17.0;True;Ferrari;3.0
159; 01:05:15.209;LEC;16; 00:02:34.543;1.0;1.0;90624;77.828;37.701;MEDIUM;1.0;True;Ferrari;10.0
160; 01:33:46.870;LEC;16; 00:01:38.268;2.0;2.0;90624;47.727;46.919;MEDIUM;1.0;True;Ferrari;8.0
161; 01:36:19.875;LEC;16; 00:01:38.268;3.0;2.0;90.624;43.564;18.878;MEDIUM;2.0;True;Ferrari;7.0
162; 01:37:58.143;LEC;16; 00:01:38.268;4.0;2.0;35.805;43.656;18.807;MEDIUM;3.0;True;Ferrari;7.0
163; 01:39:35.955;LEC;16; 00:01:37.812;5.0;2.0;35.265;43.755;18.792;MEDIUM;4.0;True;Ferrari;7.0
164; 01:41:13.976;LEC;16; 00:01:38.021;6.0;2.0;35.45;43.788;18.783;MEDIUM;5.0;True;Ferrari;7.0
165; 01:42:52.163;LEC;16; 00:01:38.187;7.0;2.0;35.725;43.707;18.755;MEDIUM;6.0;True;Ferrari;7.0
166; 01:44:30.083;LEC;16; 00:01:37.920;8.0;2.0;35.499;43.706;18.715;MEDIUM;7.0;True;Ferrari;7.0
167; 01:46:08.296;LEC;16; 00:01:38.213;9.0;2.0;35.682;43.768;18.763;MEDIUM;8.0;True;Ferrari;7.0
168; 01:47:47.330;LEC;16; 00:01:39.034;10.0;2.0;36.074;44.059;18.901;MEDIUM;9.0;True;Ferrari;7.0
169; 01:49:26.523;LEC;16; 00:01:39.193;11.0;2.0;36.228;44.179;18.786;MEDIUM;10.0;True;Ferrari;7.0
170; 01:51:05.406;LEC;16; 00:01:38.883;12.0;2.0;35.996;43.969;18.918;MEDIUM;11.0;True;Ferrari;5.0
171; 01:52:43.885;LEC;16; 00:01:38.479;13.0;2.0;35.607;43.981;18.891;MEDIUM;12.0;True;Ferrari;4.0
172; 01:54:22.480;LEC;16; 00:01:38.595;14.0;2.0;35.883;43.792;18.92;MEDIUM;13.0;True;Ferrari;4.0
173; 01:56:00.652;LEC;16; 00:01:38.172;15.0;2.0;35.721;43.614;18.837;MEDIUM;14.0;True;Ferrari;4.0
174; 01:57:38.528;LEC;16; 00:01:37.876;16.0;2.0;35.533;43.482;18.861;MEDIUM;15.0;True;Ferrari;2.0
